enrollment_id,student_id,course_code,presentation,status,final_result,credits
OULAD-698024-EEE-2014J,OULAD-698024,EEE,2014J,Completed,Fail,0
OULAD-2464118-EEE-2014J,OULAD-2464118,EEE,2014J,Completed,Pass,30
OULAD-2622627-EEE-2014J,OULAD-2622627,EEE,2014J,Completed,Pass,30
OULAD-36385-FFF-2013B,OULAD-36385,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-53709-FFF-2013B,OULAD-53709,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-77998-FFF-2013B,OULAD-77998,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-193803-FFF-2013B,OULAD-193803,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-247940-FFF-2013B,OULAD-247940,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-355143-FFF-2013B,OULAD-355143,FFF,2013B,Completed,Pass,30
OULAD-361837-FFF-2013B,OULAD-361837,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-389759-FFF-2013B,OULAD-389759,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-404170-FFF-2013B,OULAD-404170,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-416696-FFF-2013B,OULAD-416696,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-441421-FFF-2013B,OULAD-441421,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-465719-FFF-2013B,OULAD-465719,FFF,2013B,Completed,Fail,0
OULAD-491011-FFF-2013B,OULAD-491011,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-499244-FFF-2013B,OULAD-499244,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-501302-FFF-2013B,OULAD-501302,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-501755-FFF-2013B,OULAD-501755,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-504956-FFF-2013B,OULAD-504956,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-505501-FFF-2013B,OULAD-505501,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-507034-FFF-2013B,OULAD-507034,FFF,2013B,Completed,Pass,30
OULAD-517349-FFF-2013B,OULAD-517349,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-526303-FFF-2013B,OULAD-526303,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-532579-FFF-2013B,OULAD-532579,FFF,2013B,Completed,Pass,30
OULAD-536103-FFF-2013B,OULAD-536103,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-539401-FFF-2013B,OULAD-539401,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-539514-FFF-2013B,OULAD-539514,FFF,2013B,Completed,Pass,30
OULAD-539922-FFF-2013B,OULAD-539922,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-540637-FFF-2013B,OULAD-540637,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-548764-FFF-2013B,OULAD-548764,FFF,2013B,Completed,Pass,30
OULAD-552648-FFF-2013B,OULAD-552648,FFF,2013B,Completed,Fail,0
OULAD-557735-FFF-2013B,OULAD-557735,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-559449-FFF-2013B,OULAD-559449,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-1930949-FFF-2013B,OULAD-1930949,FFF,2013B,Completed,Fail,0
OULAD-2686074-FFF-2013B,OULAD-2686074,FFF,2013B,Completed,Pass,30
OULAD-2687045-FFF-2013B,OULAD-2687045,FFF,2013B,Withdrawn,Withdrawn,0
OULAD-70495-FFF-2013J,OULAD-70495,FFF,2013J,Completed,Distinction,30
OULAD-101217-FFF-2013J,OULAD-101217,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-139190-FFF-2013J,OULAD-139190,FFF,2013J,Completed,Pass,30
OULAD-155298-FFF-2013J,OULAD-155298,FFF,2013J,Completed,Pass,30
OULAD-199361-FFF-2013J,OULAD-199361,FFF,2013J,Completed,Distinction,30
OULAD-228695-FFF-2013J,OULAD-228695,FFF,2013J,Completed,Pass,30
OULAD-236150-FFF-2013J,OULAD-236150,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-287079-FFF-2013J,OULAD-287079,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-325750-FFF-2013J,OULAD-325750,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-341361-FFF-2013J,OULAD-341361,FFF,2013J,Completed,Pass,30
OULAD-361837-FFF-2013J,OULAD-361837,FFF,2013J,Completed,Fail,0
OULAD-385547-FFF-2013J,OULAD-385547,FFF,2013J,Completed,Pass,30
OULAD-393526-FFF-2013J,OULAD-393526,FFF,2013J,Completed,Distinction,30
OULAD-400266-FFF-2013J,OULAD-400266,FFF,2013J,Completed,Pass,30
OULAD-416696-FFF-2013J,OULAD-416696,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-419024-FFF-2013J,OULAD-419024,FFF,2013J,Completed,Pass,30
OULAD-429832-FFF-2013J,OULAD-429832,FFF,2013J,Completed,Fail,0
OULAD-444619-FFF-2013J,OULAD-444619,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-446628-FFF-2013J,OULAD-446628,FFF,2013J,Completed,Pass,30
OULAD-473491-FFF-2013J,OULAD-473491,FFF,2013J,Completed,Pass,30
OULAD-475699-FFF-2013J,OULAD-475699,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-487002-FFF-2013J,OULAD-487002,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-491011-FFF-2013J,OULAD-491011,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-491756-FFF-2013J,OULAD-491756,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-504700-FFF-2013J,OULAD-504700,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-504956-FFF-2013J,OULAD-504956,FFF,2013J,Completed,Fail,0
OULAD-505501-FFF-2013J,OULAD-505501,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-508295-FFF-2013J,OULAD-508295,FFF,2013J,Completed,Fail,0
OULAD-517349-FFF-2013J,OULAD-517349,FFF,2013J,Completed,Pass,30
OULAD-521255-FFF-2013J,OULAD-521255,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-529723-FFF-2013J,OULAD-529723,FFF,2013J,Completed,Pass,30
OULAD-536103-FFF-2013J,OULAD-536103,FFF,2013J,Completed,Fail,0
OULAD-536711-FFF-2013J,OULAD-536711,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-539945-FFF-2013J,OULAD-539945,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-540637-FFF-2013J,OULAD-540637,FFF,2013J,Completed,Pass,30
OULAD-540909-FFF-2013J,OULAD-540909,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-544090-FFF-2013J,OULAD-544090,FFF,2013J,Completed,Distinction,30
OULAD-549523-FFF-2013J,OULAD-549523,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-555498-FFF-2013J,OULAD-555498,FFF,2013J,Completed,Pass,30
OULAD-557735-FFF-2013J,OULAD-557735,FFF,2013J,Completed,Pass,30
OULAD-567888-FFF-2013J,OULAD-567888,FFF,2013J,Completed,Distinction,30
OULAD-568998-FFF-2013J,OULAD-568998,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-569625-FFF-2013J,OULAD-569625,FFF,2013J,Completed,Pass,30
OULAD-570004-FFF-2013J,OULAD-570004,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-570689-FFF-2013J,OULAD-570689,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-572265-FFF-2013J,OULAD-572265,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-572589-FFF-2013J,OULAD-572589,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-572783-FFF-2013J,OULAD-572783,FFF,2013J,Completed,Pass,30
OULAD-573291-FFF-2013J,OULAD-573291,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-573696-FFF-2013J,OULAD-573696,FFF,2013J,Completed,Fail,0
OULAD-573697-FFF-2013J,OULAD-573697,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-574551-FFF-2013J,OULAD-574551,FFF,2013J,Completed,Pass,30
OULAD-577533-FFF-2013J,OULAD-577533,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-578152-FFF-2013J,OULAD-578152,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-580709-FFF-2013J,OULAD-580709,FFF,2013J,Completed,Pass,30
OULAD-581219-FFF-2013J,OULAD-581219,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-581410-FFF-2013J,OULAD-581410,FFF,2013J,Completed,Pass,30
OULAD-581614-FFF-2013J,OULAD-581614,FFF,2013J,Completed,Pass,30
OULAD-584210-FFF-2013J,OULAD-584210,FFF,2013J,Completed,Fail,0
OULAD-584362-FFF-2013J,OULAD-584362,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-584468-FFF-2013J,OULAD-584468,FFF,2013J,Completed,Pass,30
OULAD-586594-FFF-2013J,OULAD-586594,FFF,2013J,Completed,Distinction,30
OULAD-586808-FFF-2013J,OULAD-586808,FFF,2013J,Completed,Pass,30
OULAD-586906-FFF-2013J,OULAD-586906,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-590548-FFF-2013J,OULAD-590548,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-593823-FFF-2013J,OULAD-593823,FFF,2013J,Completed,Pass,30
OULAD-595746-FFF-2013J,OULAD-595746,FFF,2013J,Completed,Distinction,30
OULAD-597761-FFF-2013J,OULAD-597761,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-598353-FFF-2013J,OULAD-598353,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-598887-FFF-2013J,OULAD-598887,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-599663-FFF-2013J,OULAD-599663,FFF,2013J,Completed,Pass,30
OULAD-600175-FFF-2013J,OULAD-600175,FFF,2013J,Completed,Pass,30
OULAD-602672-FFF-2013J,OULAD-602672,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-603529-FFF-2013J,OULAD-603529,FFF,2013J,Completed,Pass,30
OULAD-604142-FFF-2013J,OULAD-604142,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-605091-FFF-2013J,OULAD-605091,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-606911-FFF-2013J,OULAD-606911,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-606930-FFF-2013J,OULAD-606930,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-607052-FFF-2013J,OULAD-607052,FFF,2013J,Completed,Pass,30
OULAD-608111-FFF-2013J,OULAD-608111,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-608753-FFF-2013J,OULAD-608753,FFF,2013J,Completed,Distinction,30
OULAD-610099-FFF-2013J,OULAD-610099,FFF,2013J,Completed,Pass,30
OULAD-2463282-FFF-2013J,OULAD-2463282,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-2469688-FFF-2013J,OULAD-2469688,FFF,2013J,Completed,Pass,30
OULAD-2503063-FFF-2013J,OULAD-2503063,FFF,2013J,Completed,Pass,30
OULAD-2563095-FFF-2013J,OULAD-2563095,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-2596621-FFF-2013J,OULAD-2596621,FFF,2013J,Completed,Distinction,30
OULAD-2602264-FFF-2013J,OULAD-2602264,FFF,2013J,Completed,Distinction,30
OULAD-2613746-FFF-2013J,OULAD-2613746,FFF,2013J,Completed,Pass,30
OULAD-2621734-FFF-2013J,OULAD-2621734,FFF,2013J,Completed,Fail,0
OULAD-2687045-FFF-2013J,OULAD-2687045,FFF,2013J,Withdrawn,Withdrawn,0
OULAD-2697921-FFF-2013J,OULAD-2697921,FFF,2013J,Completed,Fail,0
OULAD-48635-FFF-2014B,OULAD-48635,FFF,2014B,Completed,Pass,30
OULAD-53709-FFF-2014B,OULAD-53709,FFF,2014B,Completed,Pass,30
OULAD-77998-FFF-2014B,OULAD-77998,FFF,2014B,Completed,Pass,30
OULAD-156788-FFF-2014B,OULAD-156788,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-193803-FFF-2014B,OULAD-193803,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-247940-FFF-2014B,OULAD-247940,FFF,2014B,Completed,Fail,0
OULAD-319042-FFF-2014B,OULAD-319042,FFF,2014B,Completed,Pass,30
OULAD-339824-FFF-2014B,OULAD-339824,FFF,2014B,Completed,Distinction,30
OULAD-362661-FFF-2014B,OULAD-362661,FFF,2014B,Completed,Pass,30
OULAD-379042-FFF-2014B,OULAD-379042,FFF,2014B,Completed,Distinction,30
OULAD-382857-FFF-2014B,OULAD-382857,FFF,2014B,Completed,Fail,0
OULAD-385547-FFF-2014B,OULAD-385547,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-389759-FFF-2014B,OULAD-389759,FFF,2014B,Completed,Fail,0
OULAD-404170-FFF-2014B,OULAD-404170,FFF,2014B,Completed,Pass,30
OULAD-420042-FFF-2014B,OULAD-420042,FFF,2014B,Completed,Pass,30
OULAD-422697-FFF-2014B,OULAD-422697,FFF,2014B,Completed,Distinction,30
OULAD-430516-FFF-2014B,OULAD-430516,FFF,2014B,Completed,Fail,0
OULAD-487314-FFF-2014B,OULAD-487314,FFF,2014B,Completed,Distinction,30
OULAD-491011-FFF-2014B,OULAD-491011,FFF,2014B,Completed,Pass,30
OULAD-498828-FFF-2014B,OULAD-498828,FFF,2014B,Completed,Fail,0
OULAD-499244-FFF-2014B,OULAD-499244,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-499813-FFF-2014B,OULAD-499813,FFF,2014B,Completed,Distinction,30
OULAD-501302-FFF-2014B,OULAD-501302,FFF,2014B,Completed,Fail,0
OULAD-504700-FFF-2014B,OULAD-504700,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-511350-FFF-2014B,OULAD-511350,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-526303-FFF-2014B,OULAD-526303,FFF,2014B,Completed,Pass,30
OULAD-536711-FFF-2014B,OULAD-536711,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-539401-FFF-2014B,OULAD-539401,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-539922-FFF-2014B,OULAD-539922,FFF,2014B,Completed,Pass,30
OULAD-540909-FFF-2014B,OULAD-540909,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-542557-FFF-2014B,OULAD-542557,FFF,2014B,Completed,Distinction,30
OULAD-544271-FFF-2014B,OULAD-544271,FFF,2014B,Completed,Distinction,30
OULAD-547413-FFF-2014B,OULAD-547413,FFF,2014B,Completed,Fail,0
OULAD-552648-FFF-2014B,OULAD-552648,FFF,2014B,Completed,Pass,30
OULAD-559449-FFF-2014B,OULAD-559449,FFF,2014B,Completed,Fail,0
OULAD-565109-FFF-2014B,OULAD-565109,FFF,2014B,Completed,Distinction,30
OULAD-567681-FFF-2014B,OULAD-567681,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-571962-FFF-2014B,OULAD-571962,FFF,2014B,Completed,Pass,30
OULAD-583056-FFF-2014B,OULAD-583056,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-590548-FFF-2014B,OULAD-590548,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-597761-FFF-2014B,OULAD-597761,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-598353-FFF-2014B,OULAD-598353,FFF,2014B,Completed,Fail,0
OULAD-598713-FFF-2014B,OULAD-598713,FFF,2014B,Completed,Pass,30
OULAD-602672-FFF-2014B,OULAD-602672,FFF,2014B,Completed,Fail,0
OULAD-604614-FFF-2014B,OULAD-604614,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-606300-FFF-2014B,OULAD-606300,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-606911-FFF-2014B,OULAD-606911,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-608111-FFF-2014B,OULAD-608111,FFF,2014B,Completed,Fail,0
OULAD-613461-FFF-2014B,OULAD-613461,FFF,2014B,Completed,Pass,30
OULAD-614733-FFF-2014B,OULAD-614733,FFF,2014B,Completed,Fail,0
OULAD-617130-FFF-2014B,OULAD-617130,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-618513-FFF-2014B,OULAD-618513,FFF,2014B,Completed,Pass,30
OULAD-620320-FFF-2014B,OULAD-620320,FFF,2014B,Completed,Fail,0
OULAD-620819-FFF-2014B,OULAD-620819,FFF,2014B,Completed,Pass,30
OULAD-621675-FFF-2014B,OULAD-621675,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-621696-FFF-2014B,OULAD-621696,FFF,2014B,Completed,Pass,30
OULAD-622935-FFF-2014B,OULAD-622935,FFF,2014B,Completed,Pass,30
OULAD-622976-FFF-2014B,OULAD-622976,FFF,2014B,Completed,Pass,30
OULAD-623786-FFF-2014B,OULAD-623786,FFF,2014B,Completed,Fail,0
OULAD-623917-FFF-2014B,OULAD-623917,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-626878-FFF-2014B,OULAD-626878,FFF,2014B,Completed,Pass,30
OULAD-627379-FFF-2014B,OULAD-627379,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-627417-FFF-2014B,OULAD-627417,FFF,2014B,Completed,Distinction,30
OULAD-629182-FFF-2014B,OULAD-629182,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-630168-FFF-2014B,OULAD-630168,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-630177-FFF-2014B,OULAD-630177,FFF,2014B,Completed,Distinction,30
OULAD-630891-FFF-2014B,OULAD-630891,FFF,2014B,Completed,Fail,0
OULAD-631075-FFF-2014B,OULAD-631075,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-631247-FFF-2014B,OULAD-631247,FFF,2014B,Completed,Pass,30
OULAD-631925-FFF-2014B,OULAD-631925,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-632114-FFF-2014B,OULAD-632114,FFF,2014B,Completed,Fail,0
OULAD-632773-FFF-2014B,OULAD-632773,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-632929-FFF-2014B,OULAD-632929,FFF,2014B,Completed,Pass,30
OULAD-633328-FFF-2014B,OULAD-633328,FFF,2014B,Completed,Pass,30
OULAD-634200-FFF-2014B,OULAD-634200,FFF,2014B,Completed,Fail,0
OULAD-634500-FFF-2014B,OULAD-634500,FFF,2014B,Completed,Pass,30
OULAD-635034-FFF-2014B,OULAD-635034,FFF,2014B,Completed,Pass,30
OULAD-1425806-FFF-2014B,OULAD-1425806,FFF,2014B,Completed,Pass,30
OULAD-1514245-FFF-2014B,OULAD-1514245,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-1683192-FFF-2014B,OULAD-1683192,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-2462281-FFF-2014B,OULAD-2462281,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-2463282-FFF-2014B,OULAD-2463282,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-2602542-FFF-2014B,OULAD-2602542,FFF,2014B,Withdrawn,Withdrawn,0
OULAD-101217-FFF-2014J,OULAD-101217,FFF,2014J,Completed,Fail,0
OULAD-119310-FFF-2014J,OULAD-119310,FFF,2014J,Completed,Pass,30
OULAD-132423-FFF-2014J,OULAD-132423,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-242636-FFF-2014J,OULAD-242636,FFF,2014J,Completed,Fail,0
OULAD-287079-FFF-2014J,OULAD-287079,FFF,2014J,Completed,Fail,0
OULAD-325750-FFF-2014J,OULAD-325750,FFF,2014J,Completed,Pass,30
OULAD-340831-FFF-2014J,OULAD-340831,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-429832-FFF-2014J,OULAD-429832,FFF,2014J,Completed,Fail,0
OULAD-441421-FFF-2014J,OULAD-441421,FFF,2014J,Completed,Fail,0
OULAD-441540-FFF-2014J,OULAD-441540,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-444619-FFF-2014J,OULAD-444619,FFF,2014J,Completed,Pass,30
OULAD-467363-FFF-2014J,OULAD-467363,FFF,2014J,Completed,Fail,0
OULAD-475699-FFF-2014J,OULAD-475699,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-490297-FFF-2014J,OULAD-490297,FFF,2014J,Completed,Fail,0
OULAD-491756-FFF-2014J,OULAD-491756,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-499244-FFF-2014J,OULAD-499244,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-504700-FFF-2014J,OULAD-504700,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-511350-FFF-2014J,OULAD-511350,FFF,2014J,Completed,Fail,0
OULAD-511859-FFF-2014J,OULAD-511859,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-521115-FFF-2014J,OULAD-521115,FFF,2014J,Completed,Pass,30
OULAD-521255-FFF-2014J,OULAD-521255,FFF,2014J,Completed,Fail,0
OULAD-539945-FFF-2014J,OULAD-539945,FFF,2014J,Completed,Pass,30
OULAD-549523-FFF-2014J,OULAD-549523,FFF,2014J,Completed,Fail,0
OULAD-559882-FFF-2014J,OULAD-559882,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-568998-FFF-2014J,OULAD-568998,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-570004-FFF-2014J,OULAD-570004,FFF,2014J,Completed,Fail,0
OULAD-570689-FFF-2014J,OULAD-570689,FFF,2014J,Completed,Fail,0
OULAD-572265-FFF-2014J,OULAD-572265,FFF,2014J,Completed,Fail,0
OULAD-573291-FFF-2014J,OULAD-573291,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-573697-FFF-2014J,OULAD-573697,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-577533-FFF-2014J,OULAD-577533,FFF,2014J,Completed,Pass,30
OULAD-578152-FFF-2014J,OULAD-578152,FFF,2014J,Completed,Pass,30
OULAD-580845-FFF-2014J,OULAD-580845,FFF,2014J,Completed,Pass,30
OULAD-581219-FFF-2014J,OULAD-581219,FFF,2014J,Completed,Fail,0
OULAD-583056-FFF-2014J,OULAD-583056,FFF,2014J,Completed,Fail,0
OULAD-584210-FFF-2014J,OULAD-584210,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-584362-FFF-2014J,OULAD-584362,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-586906-FFF-2014J,OULAD-586906,FFF,2014J,Completed,Pass,30
OULAD-596245-FFF-2014J,OULAD-596245,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-604142-FFF-2014J,OULAD-604142,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-604614-FFF-2014J,OULAD-604614,FFF,2014J,Completed,Pass,30
OULAD-605091-FFF-2014J,OULAD-605091,FFF,2014J,Completed,Fail,0
OULAD-617130-FFF-2014J,OULAD-617130,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-623917-FFF-2014J,OULAD-623917,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-625838-FFF-2014J,OULAD-625838,FFF,2014J,Completed,Pass,30
OULAD-626552-FFF-2014J,OULAD-626552,FFF,2014J,Completed,Pass,30
OULAD-627379-FFF-2014J,OULAD-627379,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-628383-FFF-2014J,OULAD-628383,FFF,2014J,Completed,Pass,30
OULAD-629182-FFF-2014J,OULAD-629182,FFF,2014J,Completed,Fail,0
OULAD-630168-FFF-2014J,OULAD-630168,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-631075-FFF-2014J,OULAD-631075,FFF,2014J,Completed,Fail,0
OULAD-632074-FFF-2014J,OULAD-632074,FFF,2014J,Completed,Distinction,30
OULAD-632773-FFF-2014J,OULAD-632773,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-632836-FFF-2014J,OULAD-632836,FFF,2014J,Completed,Pass,30
OULAD-635410-FFF-2014J,OULAD-635410,FFF,2014J,Completed,Fail,0
OULAD-636783-FFF-2014J,OULAD-636783,FFF,2014J,Completed,Distinction,30
OULAD-648477-FFF-2014J,OULAD-648477,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-648536-FFF-2014J,OULAD-648536,FFF,2014J,Completed,Distinction,30
OULAD-648590-FFF-2014J,OULAD-648590,FFF,2014J,Completed,Pass,30
OULAD-655627-FFF-2014J,OULAD-655627,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-655927-FFF-2014J,OULAD-655927,FFF,2014J,Completed,Pass,30
OULAD-674699-FFF-2014J,OULAD-674699,FFF,2014J,Completed,Distinction,30
OULAD-675337-FFF-2014J,OULAD-675337,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-678090-FFF-2014J,OULAD-678090,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-680145-FFF-2014J,OULAD-680145,FFF,2014J,Completed,Pass,30
OULAD-681335-FFF-2014J,OULAD-681335,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-682565-FFF-2014J,OULAD-682565,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-685802-FFF-2014J,OULAD-685802,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-689855-FFF-2014J,OULAD-689855,FFF,2014J,Completed,Distinction,30
OULAD-691177-FFF-2014J,OULAD-691177,FFF,2014J,Completed,Fail,0
OULAD-694536-FFF-2014J,OULAD-694536,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-1459010-FFF-2014J,OULAD-1459010,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-1514245-FFF-2014J,OULAD-1514245,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-1683192-FFF-2014J,OULAD-1683192,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-2462281-FFF-2014J,OULAD-2462281,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-2463282-FFF-2014J,OULAD-2463282,FFF,2014J,Withdrawn,Withdrawn,0
OULAD-2470326-FFF-2014J,OULAD-2470326,FFF,2014J,Completed,Fail,0
OULAD-2563095-FFF-2014J,OULAD-2563095,FFF,2014J,Completed,Pass,30
OULAD-2602542-FFF-2014J,OULAD-2602542,FFF,2014J,Completed,Distinction,30
OULAD-2697921-FFF-2014J,OULAD-2697921,FFF,2014J,Completed,Pass,30
OULAD-303165-GGG-2013J,OULAD-303165,GGG,2013J,Completed,Pass,30
OULAD-411105-GGG-2013J,OULAD-411105,GGG,2013J,Completed,Pass,30
OULAD-473271-GGG-2013J,OULAD-473271,GGG,2013J,Completed,Pass,30
OULAD-494212-GGG-2013J,OULAD-494212,GGG,2013J,Completed,Pass,30
OULAD-521164-GGG-2013J,OULAD-521164,GGG,2013J,Completed,Distinction,30
OULAD-603585-GGG-2013J,OULAD-603585,GGG,2013J,Completed,Fail,0
OULAD-605901-GGG-2013J,OULAD-605901,GGG,2013J,Completed,Distinction,30
OULAD-606864-GGG-2013J,OULAD-606864,GGG,2013J,Completed,Distinction,30
OULAD-607483-GGG-2013J,OULAD-607483,GGG,2013J,Completed,Distinction,30
OULAD-501755-GGG-2014B,OULAD-501755,GGG,2014B,Completed,Pass,30
OULAD-603921-GGG-2014B,OULAD-603921,GGG,2014B,Completed,Pass,30
OULAD-624767-GGG-2014B,OULAD-624767,GGG,2014B,Withdrawn,Withdrawn,0
OULAD-624795-GGG-2014B,OULAD-624795,GGG,2014B,Completed,Fail,0
OULAD-626159-GGG-2014B,OULAD-626159,GGG,2014B,Completed,Pass,30
OULAD-603585-GGG-2014J,OULAD-603585,GGG,2014J,Completed,Fail,0
OULAD-624767-GGG-2014J,OULAD-624767,GGG,2014J,Completed,Distinction,30
